id	corpus	emotion	domain
6857	Do n't even bother to rent this on video .	disgust	moviereview
6862	The film does n't have enough innovation or pizazz to attract teenagers , and it lacks the novel charm that made Spy Kids a surprising winner with both adults and younger audiences .	disgust	moviereview
6864	An average B-movie with no aspirations to be anything more .	disgust	moviereview
6878	Instead of contriving a climactic hero 's death for the beloved-major - character-who-shall - remain-nameless , why not invite some genuine spontaneity into the film by having the evil aliens ' laser guns actually hit something for once ?	disgust	moviereview
6879	It just did n't mean much to me and played too skewed to ever get a hold on -LRB- or be entertained by -RRB- .	disgust	moviereview
6881	MIB II is a movie that makes it possible for the viewer to doze off for a few minutes or make several runs to the concession stand and/or restroom and not feel as if he or she has missed anything .	disgust	moviereview
6882	That 's because relatively nothing happens .	disgust	moviereview
6886	There 's not a spark of new inspiration in it , just more of the same , done with noticeably less energy and imagination .	disgust	moviereview
6888	A moving picture that does not move .	disgust	moviereview
6892	I 'm not sure these words have ever been together in the same sentence : This erotic cannibal movie is boring .	disgust	moviereview
6907	Eight Legged Freaks wo n't join the pantheon of great monster/science fiction flicks that we have come to love ...	disgust	moviereview
6918	A crisply made movie that is no more than mildly amusing .	disgust	moviereview
6921	Love may have been in the air onscreen , but I certainly was n't feeling any of it .	disgust	moviereview
6930	The movie does n't add anything fresh to the myth .	noemotion	moviereview
6938	It 's a loathsome movie , it really is and it makes absolutely no sense .	disgust	moviereview
6940	For those of us who respond more strongly to storytelling than computer-generated effects , the new Star Wars installment has n't escaped the rut dug by the last one .	disgust	moviereview
6942	`` Bad '' is the operative word for `` Bad Company , '' and I do n't mean that in a good way .	disgust	moviereview
6945	The whole movie is simply a lazy exercise in bad filmmaking that asks you to not only suspend your disbelief but your intelligence as well .	disgust	moviereview
6946	The film affords us intriguing glimpses of the insights gleaned from a lifetime of spiritual inquiry , but Ram Dass : Fierce Grace does n't organize it with any particular insight .	disgust	moviereview
6959	As social expos , Skins has its heart in the right place , but that 's not much to hang a soap opera on .	disgust	moviereview
6960	The whole film has this sneaky feel to it -- as if the director is trying to dupe the viewer into taking it all as Very Important simply because the movie is ugly to look at and not a Hollywood product .	disgust	moviereview
6966	A series of immaculately composed shots of Patch Adams quietly freaking out does not make for much of a movie .	disgust	moviereview
6969	A well-acted movie that simply does n't gel .	disgust	moviereview
6971	You can taste it , but there 's no fizz .	disgust	moviereview
6972	There 's no excuse for following up a delightful , well-crafted family film with a computer-generated cold fish .	disgust	moviereview
6974	But they do n't fit well together and neither is well told .	disgust	moviereview
6986	"Wes Craven 's presence is felt ; not the Craven of ' A Nightmare on Elm Street ' or ` The Hills Have Eyes , ' but the sad schlock merchant of ` Deadly Friend . '"	sadness	moviereview
6991	Watch Barbershop again if you 're in need of a Cube fix -- this is n't worth sitting through .	disgust	moviereview
6996	It gives poor Dana Carvey nothing to do that is really funny , and then expects us to laugh because he acts so goofy all the time .	disgust	moviereview
6997	We just do n't really care too much about this love story .	disgust	moviereview
7003	But this time , the old MIB label stands for Milder Is n't Better .	disgust	moviereview
7012	Completely creatively stillborn and executed in a manner that I 'm not sure could be a single iota worse ... a soulless hunk of exploitative garbage .	disgust	moviereview
7013	An uneven look into a grim future that does n't come close to the level of intelligence and visual splendour that can be seen in other films based on Philip K. Dick stories .	disgust	moviereview
7016	Bolstered by an astonishing voice cast -LRB- excepting Love Hewitt -RRB- , an interesting racial tension , and a storyline that I have n't encountered since at least Pete 's Dragon .	joy	moviereview
7019	As the sulking , moody male hustler in the title role , -LRB- Franco -RRB- has all of Dean 's mannerisms and self-indulgence , but none of his sweetness and vulnerability .	disgust	moviereview
7024	Impostor ca n't think of a thing to do with these characters except have them run through dark tunnels , fight off various anonymous attackers , and evade elaborate surveillance technologies .	disgust	moviereview
7029	Does n't get the job done , running off the limited chemistry created by Ralph Fiennes and Jennifer Lopez .	disgust	moviereview
7032	... it was n't the subject matter that ultimately defeated the film ... It was the unfulfilling , incongruous , `` wait a second , did I miss something ? ''	disgust	moviereview
7038	Just a string of stale gags , with no good inside dope , and no particular bite .	disgust	moviereview
7047	But unless you 're an absolute raving Star Wars junkie , it is n't much fun .	disgust	moviereview
7049	A standard police-oriented drama that , were it not for De Niro 's participation , would have likely wound up a TNT Original .	joy	moviereview
7051	Hollywood Ending just is n't very funny .	disgust	moviereview
7055	Coal is n't as easy to come by as it used to be and this would be a worthy substitute for naughty children 's stockings .	noemotion	moviereview
7057	Ends up being mostly about ravishing costumes , eye-filling , wide-screen production design and Joan 's wacky decision to stand by her man , no matter how many times he demonstrates that he 's a disloyal satyr .	noemotion	moviereview
7060	The whole affair , true story or not , feels incredibly hokey ... -LRB- it -RRB- comes off like a Hallmark commercial .	disgust	moviereview
7062	The nicest thing that can be said about Stealing Harvard -LRB- which might have been called Freddy Gets Molested by a Dog -RRB- is that it 's not as obnoxious as Tom Green 's Freddie Got Fingered .	disgust	moviereview
7063	... Tara Reid plays a college journalist , but she looks like the six-time winner of the Miss Hawaiian Tropic Pageant , so I do n't know what she 's doing in here ...	disgust	moviereview
7066	I highly recommend Irwin , but not in the way this film showcases him .	joy	moviereview
7074	It is too bad that this likable movie is n't more accomplished .	disgust	moviereview
7077	An ill-conceived jumble that 's not scary , not smart and not engaging .	disgust	moviereview
7080	`` What John does is heroic , but we do n't condone it , '' one of the film 's stars recently said , a tortuous comment that perfectly illustrates the picture 's moral schizophrenia .	disgust	moviereview
7081	Like coming into a long-running , well-written television series where you 've missed the first half-dozen episodes and probably wo n't see the next six .	disgust	moviereview
7083	Dripping with cliche and bypassing no opportunity to trivialize the material .	disgust	moviereview
7088	Generic slasher-movie nonsense , but it 's not without style .	joy	moviereview
7089	With tiny little jokes and nary an original idea , this sappy ethnic sleeper proves that not only blockbusters pollute the summer movie pool .	disgust	moviereview
7114	A bland animated sequel that hardly seems worth the effort .	disgust	moviereview
7115	It 's not just the vampires that are damned in Queen of the Damned -- the viewers will feel they suffer the same fate .	disgust	moviereview
7116	If religious films are n't your bailiwick , stay away .	disgust	moviereview
7120	Stuffy , full of itself , morally ambiguous and nothing to shout about .	disgust	moviereview
7122	"Do n't let the subtitles fool you ; the movie only proves that Hollywood no longer has a monopoly on mindless action ."	disgust	moviereview
7125	The director , with his fake backdrops and stately pacing , never settles on a consistent tone .	disgust	moviereview
7130	The movie does n't think much of its characters , its protagonist , or of us .	disgust	moviereview
7133	After seeing the film , I can tell you that there 's no other reason why anyone should bother remembering it .	disgust	moviereview
7136	But , for that , why not watch a documentary ?	noemotion	moviereview
7138	Nights feels more like a quickie TV special than a feature film ... It 's not even a TV special you 'd bother watching past the second commercial break .	disgust	moviereview
7140	You can see where Big Bad Love is trying to go , but it never quite gets there .	disgust	moviereview
7142	It 's not as awful as some of the recent Hollywood trip tripe ... but it 's far from a groundbreaking endeavor .	disgust	moviereview
7153	Wiser souls would have tactfully pretended not to see it and left it lying there	disgust	moviereview
7154	Believability was n't one of the film 's virtues .	disgust	moviereview
7160	Even the hastily and amateurishly drawn animation can not engage .	disgust	moviereview
7162	Busy urban comedy is clearly not Zhang 's forte , his directorial touch is neither light nor magical enough to bring off this kind of whimsy .	disgust	moviereview
7165	A movie that ca n't get sufficient distance from Leroy 's delusions to escape their maudlin influence .	disgust	moviereview
7168	Louiso lets the movie dawdle in classic disaffected-indie-film mode , and brother Hoffman 's script stumbles over a late-inning twist that just does n't make sense .	disgust	moviereview
7171	Ca n't get enough of libidinous young city dwellers ?	noemotion	moviereview
7177	He 's not good with people .	disgust	moviereview
7187	When not wallowing in its characters ' frustrations , the movie is busy contriving false , sitcom-worthy solutions to their problems .	disgust	moviereview
7189	Sometimes entertaining , sometimes indulgent -- but never less than pure wankery .	disgust	moviereview
7197	Even in terms of the low-grade cheese standards on which it operates , it never quite makes the grade as tawdry trash .	disgust	moviereview
7201	... one big laugh , three or four mild giggles , and a whole lot of not much else .	disgust	moviereview
7202	Too intensely focused on the travails of being Hal Hartley to function as pastiche , No Such Thing is Hartley 's least accessible screed yet .	disgust	moviereview
7204	Director Uwe Boll and writer Robert Dean Klein fail to generate any interest in an unsympathetic hero caught up in an intricate plot that while cleverly worked out , can not overcome blah characters .	disgust	moviereview
7208	The fetid underbelly of fame has never looked uglier .	disgust	moviereview
7209	A little weak -- and it is n't that funny .	disgust	moviereview
7210	While it is welcome to see a Chinese film depict a homosexual relationship in a mature and frank fashion , Lan Yu never catches dramatic fire .	disgust	moviereview
7211	The script boasts some tart TV-insider humor , but the film has not a trace of humanity or empathy .	disgust	moviereview
7213	In both the writing and cutting , it does not achieve the kind of dramatic unity that transports you .	disgust	moviereview
7217	The original was n't a good movie but this remake makes it look like a masterpiece !	joy	moviereview
7219	Gere gives a good performance in a film that does n't merit it .	joy	moviereview
7222	There 's no palpable chemistry between Lopez and male lead Ralph Fiennes , plus the script by Working Girl scribe Kevin Wade is workmanlike in the extreme .	disgust	moviereview
7223	I 'm not sure which half of Dragonfly is worse : The part where nothing 's happening , or the part where something 's happening , but it 's stupid .	disgust	moviereview
7224	Do n't expect any subtlety from this latest entry in the increasingly threadbare gross-out comedy cycle .	disgust	moviereview
7227	Spain 's greatest star wattage does n't overcome the tumult of maudlin tragedy .	disgust	moviereview
7232	The verdict : Two bodies and hardly a laugh between them .	disgust	moviereview
7239	It 's just plain lurid when it is n't downright silly .	disgust	moviereview
7243	It 's a film with an idea buried somewhere inside its fabric , but never clearly seen or felt .	disgust	moviereview
7246	A movie in which two not very absorbing characters are engaged in a romance you ca n't wait to see end .	disgust	moviereview
7255	Were Dylan Thomas alive to witness first-time director Ethan Hawke 's strained Chelsea Walls , he might have been tempted to change his landmark poem to , ` Do Not Go Gentle Into That Good Theatre . '	disgust	moviereview
7256	The story has its redundancies , and the young actors , not very experienced , are sometimes inexpressive .	disgust	moviereview
7257	I 'm sure the filmmaker would disagree , but , honestly , I do n't see the point .	disgust	moviereview
7260	Murder by Numbers just does n't add up .	disgust	moviereview
7268	The adventure does n't contain half the excitement of Balto , or quarter the fun of Toy Story 2 .	disgust	moviereview
7274	Solaris is rigid and evasive in ways that Soderbergh 's best films , `` Erin Brockovich , '' `` Out of Sight '' and `` Ocean 's Eleven , '' never were .	disgust	moviereview
7282	The real question this movie poses is not ` Who ? '	noemotion	moviereview
7291	Alternative medicine obviously has its merits ... but Ayurveda does the field no favors .	disgust	moviereview
7292	This thing works on no level whatsoever for me .	disgust	moviereview
7299	Laconic and very stilted in its dialogue , this indie flick never found its audience , probably because it 's extremely hard to relate to any of the characters .	disgust	moviereview
7301	Barney 's ideas about creation and identity do n't really seem all that profound , at least by way of what can be gleaned from this three-hour endurance test built around an hour 's worth of actual material .	disgust	moviereview
7308	The fact that it is n't very good is almost beside the point .	disgust	moviereview
7310	What might have been acceptable on the printed page of Iles ' book does not translate well to the screen .	disgust	moviereview
7311	If Oscar had a category called Best Bad Film You Thought Was Going To Be Really Awful But Was n't , Guys would probably be duking it out with The Queen of the Damned for the honor .	disgust	moviereview
7317	Fincher takes no apparent joy in making movies , and he gives none to the audience .	disgust	moviereview
7318	It 's mildly amusing , but I certainly ca n't recommend it .	disgust	moviereview
7331	Although sensitive to a fault , it 's often overwritten , with a surfeit of weighty revelations , flowery dialogue , and nostalgia for the past and roads not taken .	disgust	moviereview
7336	If there 's one thing this world needs less of , it 's movies about college that are written and directed by people who could n't pass an entrance exam .	disgust	moviereview
7352	The best that can be said about the work here of Scottish director Ritchie ... is that he obviously does n't have his heart in it .	disgust	moviereview
7355	Taylor appears to have blown his entire budget on soundtrack rights and had nothing left over for jokes .	disgust	moviereview
7361	The techno tux is good for a few laughs , as are Chan and Hewitt , but when such a good design turns out to be a cheap knockoff , we ca n't recommend anything but a rental for The Tuxedo .	disgust	moviereview
7366	Van Wilder does n't bring anything new to the proverbial table , but it does possess a coherence absent in recent crass-a-thons like Tomcats , Freddy Got Fingered , and Slackers .	joy	moviereview
7368	Very special effects , brilliantly bold colors and heightened reality ca n't hide the giant Achilles ' heel in `` Stuart Little 2 `` : There 's just no story , folks .	disgust	moviereview
7372	It 's dumb , but more importantly , it 's just not scary .	disgust	moviereview
7373	There is no pleasure in watching a child suffer .	disgust	moviereview
7379	There 's just no currency in deriding James Bond for being a clichd , doddering , misogynistic boy 's club .	disgust	moviereview
7382	The film 's hackneyed message is not helped by the thin characterizations , nonexistent plot and pretentious visual style .	disgust	moviereview
7390	Would n't one about their famous dad , author of Death in Venice , etc. , be more valuable ?	noemotion	moviereview
7404	A by-the-numbers effort that wo n't do much to enhance the franchise .	disgust	moviereview
7405	Involves two mysteries -- one it gives away and the other featuring such badly drawn characters that its outcome hardly matters .	disgust	moviereview
7406	Overall the film feels like a low-budget TV pilot that could not find a buyer to play it on the tube .	disgust	moviereview
7417	A working class `` us vs. them '' opera that leaves no heartstring untugged and no liberal cause unplundered .	joy	moviereview
7421	We have n't seen such hilarity since Say It Is n't So !	joy	moviereview
7427	Zaidan 's script has barely enough plot to string the stunts together and not quite enough characterization to keep the faces straight .	disgust	moviereview
7428	Try as I may , I ca n't think of a single good reason to see this movie , even though everyone in my group extemporaneously shouted , ` Thank you ! '	disgust	moviereview
7430	While it 's nice to watch a movie that has n't been focus-grouped into tedium , Yu 's cinematic alchemy produces nearly as much lead as gold .	disgust	moviereview
7432	Though Catch Me If You Can is n't badly made , the fun slowly leaks out of the movie .	disgust	moviereview
7433	Just an average comedic dateflick but not a waste of time .	joy	moviereview
7435	Impostor has a handful of thrilling moments and a couple of good performances , but the movie does n't quite fly .	disgust	moviereview
7445	While -LRB- Hill -RRB- has learned new tricks , the tricks alone are not enough to salvage this lifeless boxing film .	disgust	moviereview
7453	The Movie is what happens when you blow up small potatoes to 10 times their natural size , and it ai n't pretty .	disgust	moviereview
7455	This is not the undisputed worst boxing movie ever , but it 's certainly not a champion - the big loser is the audience .	disgust	moviereview
7464	Unfortunately , it 's not silly fun unless you enjoy really bad movies .	disgust	moviereview
7469	Care deftly captures the wonder and menace of growing up , but he never really embraces the joy of Fuhrman 's destructive escapism or the grace-in-rebellion found by his characters .	joy	moviereview
7478	The plot convolutions ultimately add up to nothing more than jerking the audience 's chain .	disgust	moviereview
7480	Made with no discernible craft and monstrously sanctimonious in dealing with childhood loss .	disgust	moviereview
7485	Like you could n't smell this turkey rotting from miles away .	disgust	moviereview
7489	It does nothing new with the old story , except to show fisticuffs in this sort of stop-go slow motion that makes the gang rumbles look like they 're being streamed over a 28K modem .	disgust	moviereview
7492	The film contains no good jokes , no good scenes , barely a moment when Carvey 's Saturday Night Live-honed mimicry rises above the level of embarrassment .	disgust	moviereview
7496	It 's as if you 're watching a movie that was made in 1978 but not released then because it was so weak , and it has been unearthed and released now , when it has become even weaker .	disgust	moviereview
7497	This is nothing but familiar territory .	disgust	moviereview
7502	"The film 's few ideas are stretched to the point of evaporation ; the whole central section is one big chase that seems to have no goal and no urgency ."	disgust	moviereview
7507	Scores no points for originality , wit , or intelligence .	disgust	moviereview
7521	Too often , the viewer is n't reacting to humor so much as they are wincing back in repugnance .	disgust	moviereview
7524	Do not see this film .	disgust	moviereview
7537	What the director ca n't do is make either of Val Kilmer 's two personas interesting or worth caring about .	disgust	moviereview
7538	In an effort , I suspect , not to offend by appearing either too serious or too lighthearted , it offends by just being wishy-washy .	disgust	moviereview
7541	... nothing scary here except for some awful acting and lame special effects .	disgust	moviereview
7542	It 's not that Kung Pow is n't funny some of the time -- it just is n't any funnier than bad martial arts movies are all by themselves , without all Oedekerk 's impish augmentation .	disgust	moviereview
7547	The words , ` Frankly , my dear , I do n't give a damn , ' have never been more appropriate .	disgust	moviereview
7549	All the amped-up Tony Hawk-style stunts and thrashing rap-metal ca n't disguise the fact that , really , we 've been here , done that .	disgust	moviereview
7554	For all the writhing and wailing , tears , rage and opium overdoses , there 's no sense of actual passion being washed away in love 's dissolution .	disgust	moviereview
7557	Does n't offer much besides glib soullessness , raunchy language and a series of brutal set pieces ... that raise the bar on stylized screen violence .	disgust	moviereview
7566	Harrison 's Flowers puts its heart in the right place , but its brains are in no particular place at all .	disgust	moviereview
7569	The movie is Dawn of the Dead crossed with John Carpenter 's Ghosts of Mars , with zombies not as ghoulish as the first and trains not as big as the second .	disgust	moviereview
7574	`` The Time Machine '' is a movie that has no interest in itself .	disgust	moviereview
7575	It does n't believe in itself , it has no sense of humor ... it 's just plain bored .	disgust	moviereview
7581	I 'm sure if you 're a Hartley fan , you might enjoy yourself ... Me , I did n't care for it .	disgust	moviereview
7582	It 's about following your dreams , no matter what your parents think .	anticipation	moviereview
7584	"The script is n't very good ; not even someone as gifted as Hoffman -LRB- the actor -RRB- can make it work ."	disgust	moviereview
7587	It 's hard to know whether or not to recommend this film because for every thing it does right there 's at least one and occasionally two things it gets ever so wrong .	disgust	moviereview
7592	Like all abstract art , the film does not make this statement in an easily accessible way , and -- unless prewarned -- it would be very possible for a reasonably intelligent person to sit through its tidal wave of imagery and not get this vision at all .	noemotion	moviereview
7593	I do n't mind having my heartstrings pulled , but do n't treat me like a fool .	disgust	moviereview
7599	For all its impressive craftsmanship , and despite an overbearing series of third-act crescendos , Lily Chou-Chou never really builds up a head of emotional steam .	sadness	moviereview
7600	Do n't be fooled by the impressive cast list - Eye See You is pure junk .	disgust	moviereview
7606	There can be no other explanation .	noemotion	moviereview
7613	A dumb movie with dumb characters doing dumb things and you have to be really dumb not to see where this is going .	disgust	moviereview
7614	Stealing Harvard aspires to comedic grand larceny but stands convicted of nothing more than petty theft of your time .	disgust	moviereview
7617	With the exception of some fleetingly amusing improvisations by Cedric the Entertainer as Perry 's boss , there is n't a redeeming moment here .	disgust	moviereview
7618	It 's a grab bag of genres that do n't add up to a whole lot of sense .	disgust	moviereview
7624	Even the finest chef ca n't make a hotdog into anything more than a hotdog , and Robert De Niro ca n't make this movie anything more than a trashy cop buddy comedy .	disgust	moviereview
7626	It 's not without its pleasures , but I 'll stick with The Tune .	noemotion	moviereview
7628	Despite the evocative aesthetics evincing the hollow state of modern love life , the film never percolates beyond a monotonous whine .	disgust	moviereview
7632	It 's not the ultimate Depression-era gangster movie .	disgust	moviereview
7634	Characters still need to function according to some set of believable and comprehensible impulses , no matter how many drugs they do or how much artistic license Avary employs .	disgust	moviereview
7638	There seems to be no clear path as to where the story 's going , or how long it 's going to take to get there .	disgust	moviereview
7640	I do n't think I laughed out loud once .	disgust	moviereview
7642	It 's so mediocre , despite the dynamic duo on the marquee , that we just ca n't get no satisfaction .	disgust	moviereview
7647	His last movie was poetically romantic and full of indelible images , but his latest has nothing going for it .	disgust	moviereview
7649	Sustains its dreamlike glide through a succession of cheesy coincidences and voluptuous cheap effects , not the least of which is Rebecca Romijn-Stamos .	disgust	moviereview
7654	I 've always dreamed of attending Cannes , but after seeing this film , it 's not that big a deal .	disgust	moviereview
7655	"The vintage is pure ' 87 , with a halfhearted twist on its cautionary message : Fatal Attraction = do n't have an affair with a nutjob ; Unfaithful = do n't if you 're married to one ."	noemotion	moviereview
7657	It can not be enjoyed , even on the level that one enjoys a bad slasher flick , primarily because it is dull .	disgust	moviereview
7667	As A Rumor of Angels reveals itself to be a sudsy tub of supernatural hokum , not even Ms. Redgrave 's noblest efforts can redeem it from hopeless sentimentality .	disgust	moviereview
7673	While the script starts promisingly , it loses steam towards the middle and never really develops beyond attacking obvious target .	disgust	moviereview
7675	This is n't even Madonna 's Swept Away .	disgust	moviereview
7679	Burns never really harnesses to full effect the energetic cast .	disgust	moviereview
7695	I still ca n't relate to Stuart : He 's a mouse , for cryin ' out loud , and all he does is milk it with despondent eyes and whine that nobody treats him human enough .	disgust	moviereview
7705	I sympathize with the plight of these families , but the movie does n't do a very good job conveying the issue at hand .	disgust	moviereview
7712	With its dogged Hollywood naturalism and the inexorable passage of its characters toward sainthood , Windtalkers is nothing but a sticky-sweet soap .	disgust	moviereview
7713	Some of it is clever , but it is never melodic /	surprise	moviereview
7715	For AIDS and Africa are nothing more than part of the scenery .	sadness	moviereview
7718	Manages to be somewhat well-acted , not badly art-directed and utterly unengaging no matter how hard it tries to be thrilling , touching or , yikes , uproarious .	joy	moviereview
7720	It 's clear the filmmakers were n't sure where they wanted their story to go , and even more clear that they lack the skills to get us to this undetermined destination .	disgust	moviereview
7722	You wonder why Enough was n't just a music video rather than a full-length movie .	disgust	moviereview
7724	The talented and clever Robert Rodriguez perhaps put a little too much heart into his first film and did n't reserve enough for his second .	disgust	moviereview
7731	"Sit through this one , and you wo n't need a magic watch to stop time ; your DVD player will do it for you ."	disgust	moviereview
7740	just not campy enough	disgust	moviereview
7741	The movie , directed by Mick Jackson , leaves no cliche unturned , from the predictable plot to the characters straight out of central casting .	disgust	moviereview
7742	It 's everything you do n't go to the movies for .	disgust	moviereview
7745	For all its technical virtuosity , the film is so mired in juvenile and near-xenophobic pedagogy that it 's enough to make one pine for the day when Godard can no longer handle the rigors of filmmaking .	disgust	moviereview
7747	And the lesson , in the end , is nothing new .	disgust	moviereview
7753	Dragonfly has no atmosphere , no tension -- nothing but Costner , flailing away .	disgust	moviereview
7755	Works hard to establish rounded characters , but then has nothing fresh or particularly interesting to say about them .	disgust	moviereview
7760	A great ensemble cast ca n't lift this heartfelt enterprise out of the familiar .	sadness	moviereview
7762	The structure the film takes may find Matt Damon and Ben Affleck once again looking for residuals as this officially completes a Good Will Hunting trilogy that was never planned .	disgust	moviereview
7767	There is n't nearly enough fun here , despite the presence of some appealing ingredients .	disgust	moviereview
7781	I do n't think so .	noemotion	moviereview
7783	There is very little dread or apprehension , and though I like the creepy ideas , they are not executed with anything more than perfunctory skill .	disgust	moviereview
7794	A fitfully amusing romp that , if nothing else , will appeal to fans of Malcolm in the Middle and its pubescent star , Frankie Muniz .	joy	moviereview
7795	Jason X is positively anti-Darwinian : nine sequels and 400 years later , the teens are none the wiser and Jason still kills on auto-pilot .	disgust	moviereview
7797	At the very least , if you do n't know anything about Derrida when you walk into the theater , you wo n't know much more when you leave .	disgust	moviereview
7801	There 's no emotional pulse to Solaris .	disgust	moviereview
7803	It ca n't decide if it wants to be a mystery/thriller , a romance or a comedy .	noemotion	moviereview
7805	The character of ZigZag is not sufficiently developed to support a film constructed around him .	disgust	moviereview
7807	Serving Sara does n't serve up a whole lot of laughs .	disgust	moviereview
7809	With virtually no interesting elements for an audience to focus on , Chelsea Walls is a triple-espresso endurance challenge .	disgust	moviereview
7814	The film makes a fatal mistake : It asks us to care about a young man whose only apparent virtue is that he is not quite as unpleasant as some of the people in his life .	disgust	moviereview
7815	Another in-your-face wallow in the lower depths made by people who have never sung those blues .	disgust	moviereview
7817	"I ca n't quite recommend it -- it 's too patched together -- but I almost can ; it 's the kind of movie that makes you want to like it ."	trust	moviereview
7828	It showcases Carvey 's talent for voices , but not nearly enough and not without taxing every drop of one 's patience to get to the good stuff .	disgust	moviereview
7833	If looking for a thrilling sci-fi cinematic ride , do n't settle for this Imposter .	disgust	moviereview
7836	Davis ... is so enamored of her own creation that she ca n't see how insufferable the character is .	disgust	moviereview
7839	Determined to be fun , and bouncy , with energetic musicals , the humor did n't quite engage this adult .	disgust	moviereview
7846	There 's not enough here to justify the almost two hours .	disgust	moviereview
7847	The X potion gives the quickly named Blossom , Bubbles and Buttercup supernatural powers that include extraordinary strength and laser-beam eyes , which unfortunately do n't enable them to discern flimsy screenplays .	disgust	moviereview
7850	McConaughey 's fun to watch , the dragons are okay , not much fire in the script .	joy	moviereview
7859	It 's not original , and , robbed of the element of surprise , it does n't have any huge laughs in its story of irresponsible cops who love to play pranks .	disgust	moviereview
7860	Whenever its story is n't bogged down by idiocy involving the CIA and a lost U.S. satellite , Hunter -- starring Irwin and his American wife/colleague , Terri -- is a movie children should enjoy .	disgust	moviereview
7870	Nervous breakdowns are not entertaining .	disgust	moviereview
7871	Scorsese does n't give us a character worth giving a damn about .	disgust	moviereview
7876	I felt sad for Lise not so much because of what happens as because she was captured by this movie when she obviously belongs in something lighter and sunnier , by Rohmer , for example .	sadness	moviereview
7896	The humor is n't as sharp , the effects not as innovative , nor the story as imaginative as in the original .	disgust	moviereview
7899	"Even horror fans will most likely not find what they 're seeking with Trouble Every Day ; the movie lacks both thrills and humor ."	disgust	moviereview
7903	It 's just disappointingly superficial -- a movie that has all the elements necessary to be a fascinating , involving character study , but never does more than scratch the surface .	sadness	moviereview
7904	The title not only describes its main characters , but the lazy people behind the camera as well .	disgust	moviereview
7908	The story drifts so inexorably into cliches about tortured -LRB- and torturing -RRB- artists and consuming but impossible love that you ca n't help but become more disappointed as each overwrought new sequence plods on .	disgust	moviereview
7922	I do n't have an I Am Sam clue .	noemotion	moviereview
7928	It does n't quite deserve the gong , but there are more fascinating acts than `` Confessions of a Dangerous Mind . ''	disgust	moviereview
7929	The subject of swinging still seems ripe for a documentary -- just not this one .	disgust	moviereview
7935	Audiences will find no mention of political prisoners or persecutions that might paint the Castro regime in less than saintly tones .	noemotion	moviereview
7939	The actors do n't inhabit their roles -- they 're trapped by them , forced to change behavior in bizarre unjustified fashion and spout dialog that consists mostly of platitudes .	disgust	moviereview
7945	There is no insight into the anguish of Heidi 's life -- only a depiction of pain , today 's version of Greek tragedy , the talk-show guest decrying her fate .	noemotion	moviereview
7954	Stars Matthew Perry and Elizabeth Hurley illicit more than a chuckle , and more jokes land than crash , but ultimately Serving Sara does n't distinguish itself from the herd .	disgust	moviereview
7956	Culkin exudes none of the charm or charisma that might keep a more general audience even vaguely interested in his bratty character .	disgust	moviereview
7957	"In the end , Ted Bundy 's only justification is the director 's common but unexplored fascination with the frustrated maniac ; there 's no larger point , and little social context ."	disgust	moviereview
7960	Shot perhaps ` artistically ' with handheld cameras and apparently no movie lights by Joaquin Baca-Asay , the low-budget production swings annoyingly between vertigo and opacity .	disgust	moviereview
7963	A one-trick pony whose few T&A bits still ca n't save itself from being unoriginal , unfunny and unrecommendable .	disgust	moviereview
7971	Proves that a movie about goodness is not the same thing as a good movie .	disgust	moviereview
7973	This overproduced and generally disappointing effort is n't likely to rouse the Rush Hour crowd .	disgust	moviereview
7975	If Shayamalan wanted to tell a story about a man who loses his faith , why did n't he just do it , instead of using bad sci-fi as window dressing ?	disgust	moviereview
7978	I 'm not suggesting that you actually see it , unless you 're the kind of person who has seen every Wim Wenders film of the 70s .	disgust	moviereview
7983	She lists ingredients , but never mixes and stirs .	noemotion	moviereview
7984	Audiences can be expected to suspend their disbelief only so far -- and that does not include the 5 oclock shadow on the tall wooden kid as he skips off to school .	disgust	moviereview
7995	It 's a film that hinges on its casting , and Glover really does n't fit the part .	disgust	moviereview
7997	... with the candy-like taste of it fading faster than 25-cent bubble gum , I realized this is a throwaway movie that wo n't stand the test of time .	disgust	moviereview
7999	Literally nothing in The Pool is new , but if you grew up on the stalker flicks of the 1980 's this one should appease you for 90 minutes .	disgust	moviereview
8003	Too bad , but thanks to some lovely comedic moments and several fine performances , it 's not a total loss .	disgust	moviereview
8005	He has not learnt that storytelling is what the movies are about .	disgust	moviereview
8006	A mixed bag of a comedy that ca n't really be described as out of this world .	disgust	moviereview
8010	If it 's another regurgitated action movie you 're after , there 's no better film than Half Past Dead .	disgust	moviereview
8030	The character is too forced and overwritten to be funny or believable much of the time , and Clayburgh does n't always improve the over-the-top mix .	disgust	moviereview
8037	It 's the kind of movie that ends up festooning U.S. art house screens for no reason other than the fact that it 's in French -LRB- well , mostly -RRB- with English subtitles and is magically ` significant ' because of that .	disgust	moviereview
8041	It 's getting harder and harder to ignore the fact that Hollywood is n't laughing with us , folks .	anger	moviereview
8045	For Benigni it was n't Shakespeare whom he wanted to define his career with but Pinocchio .	noemotion	moviereview
8053	It would n't be my preferred way of spending 100 minutes or $ 7.00 .	disgust	moviereview
8055	-LRB- T -RRB- hose same extremes prevent us from taking its message seriously , and the Stepford Wives mentality does n't work in a modern context .	disgust	moviereview
