id;corpus;emotion;domain
6240;i might have to borrow from mom, since ive payed her off, but then shell know i dont have any of the money left and.;fear;blog
6131;My charges were.50 short, but apparently that's not a horrible thing.;fear;blog
7056;oh, earthquake was rated highest at a 6.6.;fear;blog
5906;She slams on her brakes, stops her car, right in front of me, in the middle of the street, and gets out.;fear;blog
314;... has freaky scenes where the crew wonder if they 're ghosts imagining themselves as alive .;fear;moviereview
7174;And for what it's worth I agree with them, it makes me nervous too.;fear;blog
7182;I feel more at ease now that I kind of know what I want to do with my life, but more scared because I feel like everyone is a step ahead of me. I have to admit though school has me freaked out about my future.;fear;blog
7131;Really scared.;fear;blog
7202;I won't pay attention in class and miss assignments, I'm always afraid I'm going to forget to do something or something's gonna spring up on me and AAAAAAH.;fear;blog
187;An incendiary , deeply thought-provoking look at one of the most peculiar -LRB- and peculiarly venomous -RRB- bigotries in our increasingly frightening theocracy;fear;moviereview
7192;You just know something terrible is going to happen .;fear;moviereview
7088;Czechs, Poles get missile warning;fear;newsheadline
7221;I WUZ SCARED.;fear;blog
6711;I can't wait, but I'm nervous as hell now.;fear;blog
7207;She is afraid to.;fear;blog
7195;Antibiotic Ketek more dangerous than thought;fear;newsheadline
7048;Beautiful , cold , oddly colorful and just plain otherworldly , a freaky bit of art that 's there to scare while we delight in the images .;fear;moviereview
7161;so really my first pay check will be in 3 weeks and i cant afford to be late with rent.;fear;blog
5385;Russia condemns terrorist acts on buses outside Beirut;fear;newsheadline
7044;A creepy , intermittently powerful study of a self-destructive man ... about as unsettling to watch as an exploratory medical procedure or an autopsy .;fear;moviereview
5335;North Africa feared as staging ground for terror;fear;newsheadline
7050;We try to find comfortable space and head down a winding staircase that seems to get smaller as it gets to the bottom.;fear;blog
7120;but that scares me even more.;fear;blog
5422;Frantic 911 call in Ryan O'Neal case;fear;newsheadline
3008;It will make you think twice about what might be going on inside each trailer park you drive past -- even if it chiefly inspires you to drive a little faster .;fear;moviereview
7096;I'm scared of my future.;fear;blog
7137;A portrait of hell so shattering it 's impossible to shake .;fear;moviereview
5557;And for what it's worth I agree with them, it makes me nervous too.;fear;blog
7053;Teacher in Hiding After Attack on Islam Stirs Threats;fear;newsheadline
7190;Beware of peanut butter pathogens;fear;newsheadline
7055;Hacker unlocks Apple music download protection;fear;newsheadline
5271;Hackers attack root servers;fear;newsheadline
6489;She threatened.;fear;blog
5402;Double bus-bombing kills three in Lebanon;fear;newsheadline
961;One of creepiest , scariest movies to come along in a long , long time , easily rivaling Blair Witch or The Others .;fear;moviereview
6080;i don't like making decisions b/c i don't want to make the wrong one.;fear;blog
7117;Experts: Fear likely shackled boy;fear;newsheadline
5242;Ice storm cripples central U.S.;fear;newsheadline
6105;He called that threat more evil, or as evil, as Nazism and probably more dangerous than the Soviet Communists we fought during the long cold war.;fear;blog
5337;Al Qaeda chiefs are seen to regain power;fear;newsheadline
5910; She threatened.;fear;blog
6801;Teacher in Hiding After Attack on Islam Stirs Threats;fear;newsheadline
2252;Either a fascinating study of the relationship between mothers and their children or a disturbing story about sociopaths and their marks .;fear;moviereview
5251;Life in Gaza steadily worsens;fear;newsheadline
5827;Gosh, in exactly one month school's going to start and boy am I nervous.;fear;blog
7110;China's 'nightmare scenario';fear;newsheadline
1274;Watching these eccentrics is both inspiring and pure joy .;joy;moviereview
3962;Delight your senses and crash this wedding !;joy;moviereview
4182;The story is smart and entirely charming in intent and execution .;joy;moviereview
869;A delirious celebration of the female orgasm .;joy;moviereview
995;By candidly detailing the politics involved in the creation of an extraordinary piece of music , -LRB- Jones -RRB- calls our attention to the inherent conflict between commerce and creativity .;joy;moviereview
2742;The film is saved from are n't - kids-cute sentimentality by a warmth that is n't faked and a stately sense of composition .;joy;moviereview
135;A fascinating and fun film .;joy;moviereview
1963;Begins like a docu-drama but builds its multi-character story with a flourish .;joy;moviereview
2520;Funny and also heartwarming without stooping to gooeyness .;joy;moviereview
675;Huppert gives Erika a persona that is so intriguing that you find yourself staring hypnotically at her , trying to understand her and wondering if she 'll crack .;joy;moviereview
2914;Ferrara 's strongest and most touching movie of recent years .;joy;moviereview
4700;Exactly what it claims to be -- a simple diversion for the kids .;joy;moviereview
2403;Watching these two actors play against each other so intensely , but with restraint , is a treat .;joy;moviereview
4582;The best thing that can be said of the picture is that it does have a few cute moments .;joy;moviereview
4075;While it 's nothing we have n't seen before from Murphy , I Spy is still fun and enjoyable and so aggressively silly that it 's more than a worthwhile effort .;joy;moviereview
1761;Surprisingly powerful and universal .;joy;moviereview
5320;MySpace welcomes French friends;joy;newsheadline
3158;LaBute 's careful handling makes the material seem genuine rather than pandering .;joy;moviereview
6156;I came racing down the line as Ryan Shalek picked up the loose ball and fired a strike to home plate.;joy;blog
748;This is a terrific character study , a probe into the life of a complex man .;joy;moviereview
145;Narc may not get an ` A ' for originality , but it wears its B-movie heritage like a badge of honor .;joy;moviereview
5539;And hanging out w/ Celeste and Matt was totally awesome 2.;joy;blog
2149;The re-release of Ron Howard 's Apollo 13 in the IMAX format proves absolutely that really , really , really good things can come in enormous packages .;joy;moviereview
2132;At its most basic , this cartoon adventure is that wind-in-the-hair exhilarating .;joy;moviereview
29;Karmen moves like rhythm itself , her lips chanting to the beat , her long , braided hair doing little to wipe away the jeweled beads of sweat .;joy;moviereview
2364;In Auteil 's less dramatic but equally incisive performance , he 's a charismatic charmer likely to seduce and conquer .;joy;moviereview
2378;Watching this film , one is left with the inescapable conclusion that Hitchens ' obsession with Kissinger is , at bottom , a sophisticated flower child 's desire to purge the world of the tooth and claw of human power .;joy;moviereview
6754;Nigeria hostage feared dead is freed;joy;newsheadline
1101;It 's hard to imagine Alan Arkin being better than he is in this performance .;joy;moviereview
4676;A giggle a minute .;joy;moviereview
6425;Inside joke inside joke.;joy;blog
161;Lead provocatuers Testud and Parmentier give superlative performances;joy;moviereview
757;"Fans of the animated wildlife adventure show will be in warthog heaven ; others need not necessarily apply .";joy;moviereview
2347;The climactic events are so well realized that you may forget all about the original conflict , just like the movie does;joy;moviereview
1200;An exquisitely crafted and acted tale .;joy;moviereview
350;This cuddly sequel to the 1999 hit is a little more visually polished , a little funnier , and a little more madcap .;joy;moviereview
3569;Beneath the film 's obvious determination to shock at any cost lies considerable skill and determination , backed by sheer nerve .;joy;moviereview
3685;In Death to Smoochy , we do n't get Williams ' usual tear and a smile , just sneers and bile , and the spectacle is nothing short of refreshing .;joy;moviereview
3975;The film is delicately narrated by Martin Landau and directed with sensitivity and skill by Dana Janklowicz-Mann .;joy;moviereview
2433;What 's most refreshing about Real Women Have Curves is its unforced comedy-drama and its relaxed , natural-seeming actors .;joy;moviereview
5980;* A ritual I absolutely adore is going to the outdoor screenings at the Hollywood Forever Cemetery during the summer.;joy;blog
533;An incredibly clever and superbly paced caper filled with scams within scams within scams .;joy;moviereview
102;Far from perfect , but its heart is in the right place ... innocent and well-meaning .;joy;moviereview
1888;This is more fascinating -- being real -- than anything seen on Jerry Springer .;joy;moviereview
5381;MySpace sales surging;joy;newsheadline
2536;It 's a lovely , sad dance highlighted by Kwan 's unique directing style .;joy;moviereview
4111;Connoisseurs of Chinese film will be pleased to discover that Tian 's meticulous talent has not withered during his enforced hiatus .;joy;moviereview
6137;So far that's turned out to be little problem- I believe I got perhaps 4 questions wrong over 5 or 6 tests in all of stats and secured an A easily in Speech.;joy;blog
1137;The film is quiet , threatening and unforgettable .;joy;moviereview
2630;All of it works smoothly under the direction of Spielberg , who does a convincing impersonation here of a director enjoying himself immensely .;joy;moviereview
1998;An engrossing portrait of a man whose engaging manner and flamboyant style made him a truly larger-than-life character .;joy;moviereview
3463;It sends you away a believer again and quite cheered at just that .;joy;moviereview
5114;Not a schlocky creature feature but something far more stylish and cerebral -- and , hence , more chillingly effective .;joy;moviereview
5858;Haha he's my bestest buddy in Algebra, he had 'abs of steel today', just for today.;joy;blog
6633;This goes to show you have a bigger heart than I, Mango dearest.;joy;blog
4537;The setting turns out to be more interesting than any of the character dramas , which never reach satisfying conclusions .;joy;moviereview
179;Benefits from a strong performance from Zhao , but it 's Dong Jie 's face you remember at the end .;joy;moviereview
5586;They were perfect for taking a catnap.;joy;blog
4708;A fitfully amusing romp that , if nothing else , will appeal to fans of Malcolm in the Middle and its pubescent star , Frankie Muniz .;joy;moviereview
1722;Isabelle Huppert excels as the enigmatic Mika and Anna Mouglalis is a stunning new young talent in one of Chabrol 's most intense psychological mysteries .;joy;moviereview
3592;Those moviegoers who would automatically bypass a hip-hop documentary should give `` Scratch '' a second look .;joy;moviereview
899;84 minutes of rolling musical back beat and supercharged cartoon warfare .;joy;moviereview
2283;Writer/director Walter Hill is in his hypermasculine element here , once again able to inject some real vitality and even art into a pulpy concept that , in many other hands would be completely forgettable .;joy;moviereview
4068;Works because we 're never sure if Ohlinger 's on the level or merely a dying , delusional man trying to get into the history books before he croaks .;joy;moviereview
5670;it was hilarious.;joy;blog
1635;While the film is not entirely successful , it still manages to string together enough charming moments to work .;joy;moviereview
782;The WWII drama is well plotted , visually striking and filled with enjoyably complex characters who are never what they first appear .;joy;moviereview
697;Occasionally amateurishly made but a winsome cast and nice dialogue keeps it going .;joy;moviereview
4124;-LRB- The film -RRB- tackles the topic of relationships in such a straightforward , emotionally honest manner that by the end , it 's impossible to ascertain whether the film is , at its core , deeply pessimistic or quietly hopeful .;joy;moviereview
4273;Evokes the 19th century with a subtlety that is an object lesson in period filmmaking .;joy;moviereview
908;... a spoof comedy that carries its share of laughs -- sometimes a chuckle , sometimes a guffaw and , to my great pleasure , the occasional belly laugh .;joy;moviereview
2894;Maintains your interest until the end and even leaves you with a few lingering animated thoughts .;joy;moviereview
497;It 's astonishing .;joy;moviereview
3391;-LRB- Gulpilil -RRB- is a commanding screen presence , and his character 's abundant humanism makes him the film 's moral compass .;joy;moviereview
3594;Romantic , riveting and handsomely animated .;joy;moviereview
6556;I'm gonna hit the work out now.;joy;blog
5191;A stylish thriller .;joy;moviereview
5645;Killin me he is. He's a great guy and I want to marry him for his kitchen, he liked that one, hahaha.;joy;blog
2253;... gripping and handsome execution , -LRB- but -RRB- there is n't much about K-19 that 's unique or memorable .;joy;moviereview
5455;I also got a ton of compliments including from a couple of strippers that weren't even mine.;joy;blog
885;The acting , costumes , music , cinematography and sound are all astounding given the production 's austere locales .;joy;moviereview
5469;All I can say is, knowing Ramus abilities from close quarters Im pretty sure even Ramesh uncle will be very proud of the film Ramu makes.;joy;blog
2698;It 's the brilliant surfing photography bringing you right inside the massive waves that lifts Blue Crush into one of the summer 's most pleasurable movies .;joy;moviereview
3451;It picked me up , swung me around , and dropped me back in my seat with more emotional force than any other recent film .;joy;moviereview
6066;It's my world, a place where music in endless forms and varieties give me an entire lifetime of listening pleasure.;joy;blog
3504;An unflinching look at the world 's dispossessed .;joy;moviereview
4549;Children and adults enamored of all things Pokemon wo n't be disappointed .;joy;moviereview
3875;The byplay and bickering between the now spy-savvy siblings , Carmen -LRB- Vega -RRB- and Juni -LRB- Sabara -RRB- Cortez , anchor the film in a very real and amusing give-and-take .;joy;moviereview
566;Frida 's artistic brilliance is undeniable -- it 's among the most breathtakingly designed films I 've ever seen .;joy;moviereview
6290;I am so proud of my sister.;joy;blog
3640;Adam SANDLER !;joy;moviereview
327;When it really counts ... Bloody Sunday connects on a visceral level that transcends language .;joy;moviereview
2868;It 's a powerful though flawed movie , guaranteed to put a lump in your throat while reaffirming Washington as possibly the best actor working in movies today .;joy;moviereview
3223;Sparkling , often hilarious romantic jealousy comedy ... Attal looks so much like a young Robert DeNiro that it seems the film should instead be called ` My Husband Is Travis Bickle ' .;joy;moviereview
2579;As tricky and satisfying as any of David Mamet 's airless cinematic shell games .;joy;moviereview
4094;It 's always enthralling .;joy;moviereview
3642;The hook is the drama within the drama , as an unsolved murder and an unresolved moral conflict jockey for the spotlight .;joy;moviereview
4583;Several of Steven Soderbergh 's earlier films were hailed as the works of an artist .;joy;moviereview
1000;It has charm to spare , and unlike many romantic comedies , it does not alienate either gender in the audience .;joy;moviereview
4452;`` Austin Powers in Goldmember '' has the right stuff for silly summer entertainment and has enough laughs to sustain interest to the end .;joy;moviereview
6075;One of the few that seemed to me to say something worth saying was an argument in favor that was written by Ron Saxton.;joy;blog
4490;Grant carries the day with impeccable comic timing , raffish charm and piercing intellect .;joy;moviereview
1835;The most compelling performance of the year adds substantial depth to this shocking testament to anti-Semitism and neo-fascism .;joy;moviereview
2502;The rich performances by Friel -- and especially Williams , an American actress who becomes fully English -- round out the square edges .;joy;moviereview
740;Genuinely touching because it 's realistic about all kinds of love .;joy;moviereview
6318;Amazing.;joy;blog
952;The old-world - meets-new mesh is incarnated in the movie 's soundtrack , a joyful effusion of disco Bollywood that , by the end of Monsoon Wedding , sent my spirit soaring out of the theater .;joy;moviereview
5672;I'm chatting with someone on Gaia, they seem to have a lot in common with me n.n it's fun.;joy;blog
121;Most of Crush is a clever and captivating romantic comedy with a welcome pinch of tartness .;joy;moviereview
2015;Scooby Doo is surely everything its fans are hoping it will be , and in that sense is a movie that deserves recommendation .;joy;moviereview
69;Writer-director Burger imaginatively fans the embers of a dormant national grief and curiosity that has calcified into chronic cynicism and fear .;joy;moviereview
1562;A positively thrilling combination of ethnography and all the intrigue , betrayal , deceit and murder of a Shakespearean tragedy or a juicy soap opera .;joy;moviereview
1505;While it can be a bit repetitive , overall it 's an entertaining and informative documentary .;joy;moviereview
2060;The sight of the spaceship on the launching pad is duly impressive in IMAX dimensions , as are shots of the astronauts floating in their cabins .;joy;moviereview
643;It 's a nicely detailed world of pawns , bishops and kings , of wagers in dingy backrooms or pristine forests .;joy;moviereview
2466;Expect no major discoveries , nor any stylish sizzle , but the film sits with square conviction and touching good sense on the experience of its women .;joy;moviereview
4751;Though a bit of a patchwork in script and production , a glossy , rich green , environment almost makes the picture work .;joy;moviereview
5590;Those evenings on the steps are some of my favorite memories from Paris.;joy;blog
2940;It 's weird , wonderful , and not necessarily for kids .;joy;moviereview
1962;A decent-enough nail-biter that stands a good chance of being the big hit Franklin needs to stay afloat in Hollywood .;joy;moviereview
850;A swashbuckling tale of love , betrayal , revenge and above all , faith .;joy;moviereview
272;something the true film buff will enjoy .;joy;moviereview
2967;Horns and Halos benefits from serendipity but also reminds us of our own responsibility to question what is told as the truth .;joy;moviereview
1775;Pray has really done his subject justice .;joy;moviereview
1007;Offers much to enjoy ... and a lot to mull over in terms of love , loyalty and the nature of staying friends .;joy;moviereview
2518;This is an exercise in chilling style , and Twohy films the sub , inside and out , with an eye on preserving a sense of mystery .;joy;moviereview
1378;A reasonably entertaining sequel to 1994 's surprise family hit that may strain adult credibility .;joy;moviereview
5446;I started callin myself Aki-sama XD It's fun.;joy;blog
456;This is as powerful a set of evidence as you 'll ever find of why art matters , and how it can resonate far beyond museum walls and through to the most painfully marginal lives .;joy;moviereview
3283;A miraculous movie , I 'm Going Home is so slight , yet overflows with wisdom and emotion .;joy;moviereview
464;Despite a story predictable enough to make The Sound of Music play like a nail-biting thriller , its heart is so much in the right place it is difficult to get really peeved at it .;joy;moviereview
3118;The performances of the children , untrained in acting , have an honesty and dignity that breaks your heart .;joy;moviereview
3160;Death to Smoochy is often very funny , but what 's even more remarkable is the integrity of DeVito 's misanthropic vision .;joy;moviereview
3281;We want the funk - and this movie 's got it .;joy;moviereview
6286;Than i drove to lake wood around familiar routes to try and get my confidence back with driving.;joy;blog
6006;Project: Romantic by various debuted at the show, the newest in AdHouse's Project series of anthologies, this one strictly devoted to romance comics.;joy;blog
3050;A manically generous Christmas vaudeville .;joy;moviereview
685;A film that takes you inside the rhythms of its subject : You experience it as you watch .;joy;moviereview
1177;A beguiling , slow-moving parable about the collision of past and present on a remote seacoast in Iran .;joy;moviereview
3571;So beautifully acted and directed , it 's clear that Washington most certainly has a new career ahead of him if he so chooses .;joy;moviereview
1741;It 's a wonderful , sobering , heart-felt drama .;joy;moviereview
3089;... fuses the events of her life with the imagery in her paintings so vividly that the artist 's work may take on a striking new significance for anyone who sees the film .;joy;moviereview
537;This is Carion 's debut feature but his script and direction hums with a confidence that many spend entire careers trying to reach .;joy;moviereview
3023;This engrossing , characteristically complex Tom Clancy thriller is shifty in the manner in which it addresses current terrorism anxieties and sidesteps them at the same time .;joy;moviereview
4151;It 's got all the familiar Bruckheimer elements , and Schumacher does probably as good a job as anyone at bringing off the Hopkins/Rock collision of acting styles and onscreen personas .;joy;moviereview
3534;As the princess , Sorvino glides gracefully from male persona to female without missing a beat .;joy;moviereview
4192;Writer / director M. Night Shyamalan 's ability to pull together easily accessible stories that resonate with profundity is undeniable .;joy;moviereview
4378;One of the most important and exhilarating forms of animated filmmaking since old Walt doodled Steamboat Willie .;joy;moviereview
1645;A delightful stimulus for the optic nerves , so much that it 's forgivable that the plot feels like every other tale of a totalitarian tomorrow .;joy;moviereview
3295;Really is a pan-American movie , with moments of genuine insight into the urban heart .;joy;moviereview
2316;An undeniably gorgeous , terminally smitten document of a troubadour , his acolytes , and the triumph of his band .;joy;moviereview
852;It 's a coming-of-age story we 've all seen bits of in other films -- but it 's rarely been told with such affecting grace and cultural specificity .;joy;moviereview
1088;Michael Gerbosi 's script is economically packed with telling scenes .;joy;moviereview
4036;Exposing the ways we fool ourselves is One Hour Photo 's real strength .;joy;moviereview
3707;A straight-shooting family film which awards animals the respect they 've rarely been given .;joy;moviereview
3943;Anybody who enjoys quirky , fun , popcorn movies with a touch of silliness and a little bloodshed .;joy;moviereview
0;The gorgeously elaborate continuation of `` The Lord of the Rings '' trilogy is so huge that a column of words can not adequately describe co-writer/director Peter Jackson 's expanded vision of J.R.R. Tolkien 's Middle-earth .;joy;moviereview
3006;A well-put-together piece of urban satire .;joy;moviereview
5646;He's a great guy and I think the world of him.;joy;blog
2825;The Last Kiss will probably never achieve the popularity of My Big Fat Greek Wedding , but its provocative central wedding sequence has far more impact .;joy;moviereview
2110;White Oleander may leave you rolling your eyes in the dark , but that does n't mean you wo n't like looking at it .;joy;moviereview
4259;In the director 's cut , the film is not only a love song to the movies but it also is more fully an example of the kind of lush , all-enveloping movie experience it rhapsodizes .;joy;moviereview
2809;It may not be as cutting , as witty or as true as back in the glory days of Weekend and Two or Three Things I Know About Her , but who else engaged in filmmaking today is so cognizant of the cultural and moral issues involved in the process ?;joy;moviereview
5317;Russia honors Sputnik designer;joy;newsheadline
4100;Michel Piccoli 's moving performance is this films reason for being .;joy;moviereview
5613;Ok. I'm feeling somewhat better now.;joy;blog
291;despite the long running time , the pace never feels slack -- there 's no scene that screams `` bathroom break ! '';joy;moviereview
1972;At times a bit melodramatic and even a little dated -LRB- depending upon where you live -RRB- , Ignorant Fairies is still quite good-natured and not a bad way to spend an hour or two .;joy;moviereview
2857;A modestly made but profoundly moving documentary .;joy;moviereview
3790;Not a film for the faint of heart or conservative of spirit , but for the rest of us -- especially San Francisco lovers -- it 's a spirited film and a must-see .;joy;moviereview
2058;The year 2002 has conjured up more coming-of-age stories than seem possible , but Take Care of My Cat emerges as the very best of them .;joy;moviereview
3094;More than their unique residences , Home Movie is about the people who live in them , who have carved their own comfortable niche in the world and have been kind enough to share it .;joy;moviereview
958;The best revenge may just be living well because this film , unlike other Dumas adaptations , is far more likened to a treasure than a lengthy jail sentence .;joy;moviereview
4651;The original was n't a good movie but this remake makes it look like a masterpiece !;joy;moviereview
688;The film starts out as competent but unremarkable ... and gradually grows into something of considerable power .;joy;moviereview
3015;A new film from Bill Plympton , the animation master , is always welcome .;joy;moviereview
6668;We had a wonderful time.;joy;blog
4352;Caruso sometimes descends into sub-Tarantino cuteness ... but for the most part he makes sure The Salton Sea works the way a good noir should , keeping it tight and nasty .;joy;moviereview
6630;happy, It was really yummy.;joy;blog
815;The band 's courage in the face of official repression is inspiring , especially for aging hippies -LRB- this one included -RRB- .;joy;moviereview
3162;A wonderful , ghastly film .;joy;moviereview
6161;So, in the end, we held on to win by a score of 18-13.;joy;blog
4838;Reign of Fire never comes close to recovering from its demented premise , but it does sustain an enjoyable level of ridiculousness .;joy;moviereview
4152;A grittily beautiful film that looks , sounds , and feels more like an extended , open-ended poem than a traditionally structured story .;joy;moviereview
4606;Bartlett 's hero remains a reactive cipher , when opening the man 's head and heart is the only imaginable reason for the film to be made .;joy;moviereview
3858;For a long time the film succeeds with its dark , delicate treatment of these characters and its unerring respect for them .;joy;moviereview
2155;Adaptation is simply brilliant .;joy;moviereview
1286;It is also a testament to the integrity and vision of the band .;joy;moviereview
3993;The most audacious , outrageous , sexually explicit , psychologically probing , pure libido film of the year has arrived from Portugal .;joy;moviereview
1968;Enticing and often funny documentary .;joy;moviereview
1729;Adaptation 's success in engaging the audience in the travails of creating a screenplay is extraordinary .;joy;moviereview
5437;We had a wonderful yummy cake, fruit and veggie treats.;joy;blog
2318;A beautifully observed character piece .;joy;moviereview
3691;ou 've got to love a Disney pic with as little cleavage as this one has , and a heroine as feisty and principled as Jane .;joy;moviereview
631;Achieves a sort of filmic epiphany that revels in the true potential of the medium .;joy;moviereview
2879;A wild ride with eight boarders from Venice Beach that was a deserved co-winner of the Audience Award for documentaries at the Sundance Film Festival .;joy;moviereview
5530;So, if you would like to contribute to the make me smile foundation, let's party.;joy;blog
4371;... an adorably whimsical comedy that deserves more than a passing twinkle .;joy;moviereview
1025;Among the year 's most intriguing explorations of alientation .;joy;moviereview
156;This is one of Polanski 's best films .;joy;moviereview
1567;Uplifting as only a document of the worst possibilities of mankind can be , and among the best films of the year .;joy;moviereview
6577;its not bad here at all.;joy;blog
3152;This odd , poetic road movie , spiked by jolts of pop music , pretty much takes place in Morton 's ever-watchful gaze -- and it 's a tribute to the actress , and to her inventive director , that the journey is such a mesmerizing one .;joy;moviereview
6552;"happy;.";joy;blog
2093;These people are really going to love The Piano Teacher .;joy;moviereview
4080;For all its brooding quality , Ash Wednesday is suspenseful and ultimately unpredictable , with a sterling ensemble cast .;joy;moviereview
163;I admired it , particularly that unexpected downer of an ending .;joy;moviereview
4783;Feels like the grittiest movie that was ever made for the Lifetime cable television network .;joy;moviereview
4588;The movie , while beautiful , feels labored , with a hint of the writing exercise about it .;joy;moviereview
222;This bold and lyrical first feature from Raja Amari expands the pat notion that middle-aged women just wanna have fun into a rousing treatise of sensual empowerment .;joy;moviereview
661;Zany , exuberantly irreverent animated space adventure .;joy;moviereview
2237;... in no way original , or even all that memorable , but as downtown Saturday matinee brain candy , it does n't disappoint .;joy;moviereview
5941;happy/ And some guy on a prepelled engine driven kite thing that was in the air.;joy;blog
1946;My Big Fat Greek Wedding is that rare animal known as ' a perfect family film , ' because it 's about family .;joy;moviereview
3004;A strong first act and absolutely , inescapably gorgeous , skyscraper-trapeze motion of the amazing Spider-Man .;joy;moviereview
3586;Ferrara 's best film in years .;joy;moviereview
1271;The production has been made with an enormous amount of affection , so we believe these characters love each other .;joy;moviereview
5029;If anything , see it for Karen Black , who camps up a storm as a fringe feminist conspiracy theorist named Dirty Dick .;joy;moviereview
2830;` Anyone with a passion for cinema , and indeed sex , should see it as soon as possible . ';joy;moviereview
800;U.S. audiences may find -LRB- Attal and Gainsbourg 's -RRB- unfamiliar personas give the film an intimate and quaint reality that is a little closer to human nature than what Hollywood typically concocts .;joy;moviereview
4957;An awkwardly contrived exercise in magic realism .;joy;moviereview
1551;What 's so fun about this silly , outrageous , ingenious thriller is the director 's talent .;joy;moviereview
1825;A smart , sassy and exceptionally charming romantic comedy .;joy;moviereview
2568;When the movie mixes the cornpone and the Cosa Nostra , it finds a nice rhythm .;joy;moviereview
2746;She nearly glows with enthusiasm , sensuality and a conniving wit .;joy;moviereview
3292;The word that comes to mind , while watching Eric Rohmer 's tribute to a courageous Scottish lady , is painterly .;joy;moviereview
213;The tug of war that ensues is as much a snapshot of modern China in microcosm as it is a crash course in movie mythology .;joy;moviereview
5185;A true-blue delight .;joy;moviereview
310;Grenier is terrific , bringing an unforced , rapid-fire delivery to Toback 's Heidegger - and Nietzsche-referencing dialogue .;joy;moviereview
864;A quiet treasure -- a film to be savored .;joy;moviereview
6394;I love them.;joy;blog
2223;Provides the kind of ` laugh therapy ' I need from movie comedies -- offbeat humor , amusing characters , and a happy ending .;joy;moviereview
296;`` Frailty '' has been written so well , that even a simple `` Goddammit ! '';joy;moviereview
3789;A searing , epic treatment of a nationwide blight that seems to be , horrifyingly , ever on the rise .;joy;moviereview
3660;An entertaining , if somewhat standardized , action movie .;joy;moviereview
6724;Perhaps it had just been pre-deal excitement.;joy;blog
5210;Punitively affirmational parable .;joy;moviereview
3097;The combination of lightness and strictness in this instance gives Italian for Beginners an amiable aimlessness that keeps it from seeming predictably formulaic .;joy;moviereview
2823;The film proves unrelentingly grim -- and equally engrossing .;joy;moviereview
1265;Allen 's funniest and most likeable movie in years .;joy;moviereview
1011;Two hours fly by -- opera 's a pleasure when you do n't have to endure intermissions -- and even a novice to the form comes away exhilarated .;joy;moviereview
1093;... a good , if not entirely fresh , look at war .;joy;moviereview
2115;Certainly the big finish was n't something Galinsky and Hawley could have planned for ... but part of being a good documentarian is being there when the rope snaps .;joy;moviereview
3258;a cruelly funny twist on teen comedy packed with inventive cinematic tricks and an ironically killer soundtrack;joy;moviereview
627;Merchant effectively translates Naipaul 's lively mix of characters from the page to screen .;joy;moviereview
1233;The Lion King was a roaring success when it was released eight years ago , but on Imax it seems better , not just bigger .;joy;moviereview
4628;A standard police-oriented drama that , were it not for De Niro 's participation , would have likely wound up a TNT Original .;joy;moviereview
5857;This week was mucho fun.;joy;blog
6416;I'm so proud of myself.;joy;blog
4288;I 'm not a fan of the phrase ` life affirming ' because it usually means ` schmaltzy , ' but Real Women Have Curves truly is life affirming .;joy;moviereview
732;It takes this never-ending confusion and hatred , puts a human face on it , evokes shame among all who are party to it and even promotes understanding .;joy;moviereview
3910;Savvy director Robert J. Siegel and his co-writers keep the story subtle and us in suspense .;joy;moviereview
1762;Apart from its own considerable achievement , Metropolis confirms Tezuka 's status as both the primary visual influence on the anim tradition and its defining philosophical conscience .;joy;moviereview
3709;This is one of those war movies that focuses on human interaction rather than battle and action sequences ... and it 's all the stronger because of it .;joy;moviereview
4223;Starts slowly , but Adrien Brody -- in the title role -- helps make the film 's conclusion powerful and satisfying .;joy;moviereview
2952;That rare documentary that incorporates so much of human experience -- drama , conflict , tears and surprise -- that it transcends the normal divisions between fiction and nonfiction film .;joy;moviereview
4616;Stay for the credits and see a devastating comic impersonation by Dustin Hoffman that is revelatory .;joy;moviereview
6294;I actually take notice of nice days, smells, etc. and appreciate it, appreciate the luxuriousness of things like that and let it effect me.  I don't just trample it in my Uggs.;joy;blog
2238;Clever and unflinching in its comic barbs , Slap Her is a small but rewarding comedy that takes aim at contemporary southern adolescence and never lets up .;joy;moviereview
2067;Unfolds in a low-key , organic way that encourages you to accept it as life and go with its flow .;joy;moviereview
6228;I'm starting my argument on illegal immigration which I may say is turning out fantastic with the first two praragraphs I have, and I finished one of my US History charts, and I plan on outlining a bit once I start watching America's Next Top Model.;joy;blog
3615;There 's much tongue in cheek in the film and there 's no doubt the filmmaker is having fun with it all .;joy;moviereview
5068;The world needs more filmmakers with passionate enthusiasms like Martin Scorsese .;joy;moviereview
5948;You have wonderful friends that love and cherish you.;joy;blog
4999;In the spirit of the season , I assign one bright shining star to Roberto Benigni 's Pinocchio -- but I guarantee that no wise men will be following after it .;joy;moviereview
3333;A movie that will thrill you , touch you and make you laugh as well .;joy;moviereview
4373;It 's easy to be cynical about documentaries in which underdogs beat the odds and the human spirit triumphs , but Westbrook 's foundation and Dalrymple 's film earn their uplift .;joy;moviereview
5245;Bollywood's 'Brangelina' engaged;joy;newsheadline
1613;But it does somehow manage to get you under its spell .;joy;moviereview
