id	corpus	emotion	domain
4651	🍦🎿 god chirp this burp 🎿🍦	joy	twitter
3923	@sydneyswans #cheer #cheer the #red and #white we are now off to #grand final to #win the #fight. Thanks @JetstarAirways	joy	twitter
4280	@Devilligan It's a beautifully sincere balancing act of grief and hilarity.	joy	twitter
7365	😱 @cailamarsai you've had me 😂 😂 the whole time watching @black_ishABC after you've lost your #glasses! It was #hilarious! @mrbabyboogaloo	joy	twitter
4114	To insure good health: Eat lightly, breathe deeply, live moderately, cultivate cheerfulness, and maintain an interest in life.	joy	twitter
4764	@npagliaro1 That's awesome!  p.s. ok, what are the odds of that, swapping neighborhoods? 	joy	twitter
5148	Be happy not because everything is good, but because you can see the good side of everything. 	joy	twitter
4490	@iamglenn35 the forth character? No... not gleeful enough...	joy	twitter
3991	Kayaking is merriment together with sevylor inflatable kayaks: eYGgJxMl	joy	twitter
7345	It take so little to make a child's life joyful, why do we work so hard to make their lives hell? @MiddleEastEye Peace	joy	twitter
5142	Watching the NY Phil webcast.  Something missing.  Reminds me of a blithe Journey's End I once saw on Bway.  Might just be the Gershwin.	joy	twitter
3850	#ukedchat A4 Just go outside (or to the gym hall) and play! \n #education  #learning	joy	twitter
4710	@SQLBek My liver is elated that isn't us	joy	twitter
4766	“Set up as an ideal the facing of reality as honestly and as cheerfully as possible.” - Karl Menninger     #2ndHalfWealth	joy	twitter
7467	Martin Roth leaving V&amp;A shoes the effects of #Brexit: bright and talented foreigners made to feel unwelcome and leaving U.K. #c4news	joy	twitter
5166	Why would Enrique sub off busquet? 	joy	twitter
5141	Bet pawpaw is having a good time rejoicing up in heaven for his first birthday there!	joy	twitter
4873	It's not that the man did not know how to juggle, he just didn't have the balls to do it.\n#funny #pun #punny #lol #hilarious	joy	twitter
7153	LOVE LOVE LOVE #smile #fun #relaxationiskey	joy	twitter
4591	A lifetime of laughter at the expense of the death of a bachelor	joy	twitter
4833	The #most wasteful day is a #day without #laughter	joy	twitter
3934	A hearty welcome to those who followed me.	joy	twitter
5188	You got some dick recently right, you're happy, you're not sick and you're smiling. Life is good' 😭😭😭	joy	twitter
3785	@Nick_Offerman I'll be there!! Can't wait for all the !	joy	twitter
4067	A 'non-permissive environment' is also called a 'battleground' - #MilSpeak #hilarious	joy	twitter
4449	Who actually chooses to drink sparkling water 🤔	joy	twitter
4722	Starting at 22 minutes, this week's @bestshow4life is straight-up paradigm shift level mirth.	joy	twitter
4578	@airtelindia have some issues with my broadband bill ,I am charged for the month before I signed up with airtel.. #hilarious	joy	twitter
5035	@lizbon @anomalily @gerikkransky Sorry for the levity if at all inappropriate but this combined with my love of Charlotte reminds me rn...	joy	twitter
4671	@jpodhoretz I still respect you. I suppose there is so little to be gleeful about these days so take what you can. Good for you.	joy	twitter
4285	@FoRDaYS14 😳 chewing what? #smile #arcdental #turlock	joy	twitter
4306	Athenian: When mirth is the order of the day, he ought to be honoured most who gives most mirth to the greatest number (Laws)	joy	twitter
3796	@Myahrissavietta I'm cheery now 😘😉	joy	twitter
5279	@andiymouse @jordana_brown @F1ghtCamp I'm sure he'll do just fine. He can always change to #beer or #cheer squad	joy	twitter
5265	i made a squirrel friend today! i gave him the core of the plum i was eating. he seemed very happy.	joy	twitter
4675	I'm honored to take on such a role in their joyous day. Hopefully I don't fuck it up	joy	twitter
5244	The boys rejoice as badger corner has been reclaimed for our first social of the year #cluboftheyear	joy	twitter
4977	I WANNA GET UP AND DANCE!!!! (but everyone is in bed) this sucks! Everyone wake up!! 😯 #hyper #happy #letsdance #dirtydancinginthemoonlight👌	joy	twitter
4307	The birds chirp , the sun shines and the wind chimes chime. There was once a smile on this face.	joy	twitter
4205	I saw her, whose countenance expressed a mighty rivers were monotonous, and her lively conversation took care of the various	joy	twitter
3951	I'm due for a big change! I've prayed on it, I think I deserve it #positivity 	joy	twitter
5268	@indermethil True. We were rejoicing the fact that we signed a quality young CB but we need one more at least. @MarcBartra ? mebbe :P	joy	twitter
4475	remember when glee did a take me or leave me cover but it was between two girls who werent even friends why did that do that	joy	twitter
4421	Light of day per heyday popularization backfire cinematography: XUcQb	joy	twitter
4405	The bounty hunter things a bit lively	joy	twitter
7367	Happiness is a choice life isn't about pleasing everybody #ALDUB62ndWeeksary	joy	twitter
3818	My friend just messaged me 'ugh I'm so hungry I can't wait for breakfast' #socialmedia #WineWednesday #hilarious #funny #laughing #happy	joy	twitter
5261	@MrsTaraX @PlateGotAte YES! I am rejoicing	joy	twitter
4052	Watch this amazing live.ly broadcast by @kaylaaa_sartorious  #musically	joy	twitter
4698	🎉 It is time for a most joyous celebration! 🎉	joy	twitter
7457	$SRPT Why would Etep patients &amp; Mom's advocate for a drug if it did not work? Anyone listen to the Etep MD's @ Adcomm.. all were elated.	joy	twitter
7290	@Johncrookshanks 'Elizabeth Smith!' She said with a cheery smile 'Pleasure to meet you, sir! Where have you travelled from?'	joy	twitter
7499	Latest on new optimism on keeping #Raiders in #Oakland, live right now on @KCBSNews: @NFL meets here w/Lott &amp; Schaaf to talk new stadium	joy	twitter
4283	Cover it up with a smile, maybe it'll get better	joy	twitter
4879	Best quote from a 7 in German - Almost 	joy	twitter
3855	@Olajide_Shutti lmaoo. It will be a joyful day.	joy	twitter
4857	Loving  #Pitch so far !! 🤗🤗🤗 @PITCHonFOX @Global_TV #chills 	joy	twitter
4506	@Onision @Eugenia_Cooney annoyed by the good loving fans of Onision including myself Is really annoyed at how people just are too cheerful.	joy	twitter
4368	@CNBCFastMoney Harwood gleeful at these new numbers, bet your money on this reporting...look to lose it...@HillaryClinton liarthiefscoundrel	joy	twitter
5027	did you know that the sparkling letters in Super Mario Galaxy spell out U R MR GAY	joy	twitter
7176	2 days until #GoPackGo and 23 days until #GoGipeGo..... I'm so excited! #smiling	joy	twitter
3760	second day on the job and i already got a 45 dollar tip from a dude whose was constantly twitching his eye LOLOLOL 	joy	twitter
4064	Accept the challenges so that you can feel the exhilaration of victory!!	joy	twitter
4790	smoking weed while you watch 12 pull somebody else over is the most joyous thing ever.	joy	twitter
3949	There is something v satisfying about  opening an old 'to do'.doc file and being able to check off all the things you have done 	joy	twitter
3992	Knowing how to cook is invaluable, what's even better is that even in a 400 sq ft place, I have wide and hearty homestyle egg noodles.	joy	twitter
3735	I #love to #laugh and share #laughter as way to share #joy	joy	twitter
7407	The best part of this day, Jesus, is to snuggle up in your embrace...to rest in your arms and know you love me...💙❤ #sweetEmbrace 	joy	twitter
7433	Such merriment &amp; laughter from @dadwroteaporno at @KingsPlace &amp; an instructional PowerPoint presentation.Well done to all concerned &amp; thanks	joy	twitter
7204	Watching driven by food and @andrewzimmern going to Devon Ave to eat nihari makes me gleeful af	joy	twitter
4039	Watch this amazing live.ly broadcast by @flydudern #lively #musically	joy	twitter
4693	Successful people always have two things on their lips #silence nd #smile smile to avoid problems nd silence to avoid the problems too	joy	twitter
4912	@AiringOutMyScro \n\n'We'll see, once you're a few drinks in.' \n\nA playful wink is passed to him and, as they pull up into the small lot of -	joy	twitter
4073	@kevinmenzel annual reminder that i don't care and will cheerfully eat anything so labeled	joy	twitter
4370	@mehnazt @Mel_Harder I live a life devoid of mirth. Come to think of it, there aren't enough taco bowls in my life, either.	joy	twitter
5019	Yesterday is history, tomorrow is amystery, and today is a gift; that's why they call it the present #livelife #humbleness  #live	joy	twitter
3875	@HytheHighborne -Sylvia was elated to receive kisses from the little prince, her bright smile clear as she glanced to Garrett and Elyse- --	joy	twitter
4852	.@Travelanswerman: The possibilities R endless Becca when U unplug from the 'Matrix!' Stay salty and #happy #surfing! #sunset #aloha …	joy	twitter
3980	Watch this amazing live.ly broadcast by @maisiev  #musically	joy	twitter
4998	And 9/10 the character is a woman. Because if a man is fat he's jovial. If a woman is fat she's useless and maybe evil amirite?	joy	twitter
5076	Coworker: 'That happened to a friend of mine once, but with guns instead of babies.' #workplace 	joy	twitter
3970	It's meant to be!!  	joy	twitter
7484	@gatewaypundit Mostly animated audience I'd bet...green sceen folk...the ones that don't need air..!	joy	twitter
4085	Watch this amazing live.ly broadcast by @brooke_bridges #lively #musically	joy	twitter
4518	Seriously @marksandspencer I'm sick and grumpy and the only thing that's gonna cheer me up is ordering my xmas food, when's it going up? 😢	joy	twitter
4568	@DocBellsSwan *peers down at you, eyes crinkling with mirth and affection* I do love ye so, my bonnie Belle.	joy	twitter
5061	A warm #smile is the universal language of kindness William Arthur Ward #love #kindness	joy	twitter
4725	Avoiding hearty basset hound no time present-time american the brave: YDXef	joy	twitter
3941	Make someone happy ^_^	joy	twitter
3975	@DuncM1981 @pmallon72 At the risk of being blocked I thought that video from the wake was hilarious.	joy	twitter
4954	Hi Luke hemmings\n\n💐🌸💐\n\nIf I had a flower for every time you made me smile, I'd have a garden. Please follow me? \n\n💐🌸💐\nI love you. x16,092	joy	twitter
4467	categ than GEN &amp;OBC it cost only 100 or nill .i am not against the reservation and i support it,sir minimize the fees #bright fut @PMOIndia	joy	twitter
4980	But I got to see her last when she was lively and talkative and I was able to tell her I loved her so that's what matters.	joy	twitter
5115	@VBadawey Every day, we need to choose hope over fear, and diversity over division - Justin missed optimism, change, sunniness, love,	joy	twitter
4222	@delon03 can you at least just walk past her and break out into laughter	joy	twitter
4227	The point of living, and being an optimist, is to be foolish enough to believe the best is yet to come' - Peter Ustinov  #quote	joy	twitter
3926	@deadlyjokester *she let out a playful gasp and slowly wrapped her arms around his neck, kissing him back*	joy	twitter
7403	backed pats -2.5 10/11 just before #pleasing	joy	twitter
4056	Every single problem we ever face can be solved with a nice blend patience and optimism	joy	twitter
4931	When ya'll talkin about you know who I don't know who ya'll talkin bout, I'm on the new shit....chuckin up ma deuces......🔥🔥 #kanye 	joy	twitter
4570	Chris would take full responsibility and would want us all to rejoice in the memories we all had with him.	joy	twitter
4712	Oii oiii, @Louis_Tomlinson !!  \nTHANK YOU for always making me smile ! MY BIRTHDAY is in 16 days. 🎉 Mind following me as a gift ? 🎁 X225,884	joy	twitter
4557	Each day is what you make of it! #goals #challenges #business #goals #optimism #happy #success #photographer #photography #ThursdayThoughts	joy	twitter
4133	Anyone know how the #Mariners did today? The mood here seems strangely jubilant! As Meatloaf says, 2 out of 3 ain't bad, unless you win one!	joy	twitter
3789	@madisenrb she's so sweet &amp; playful 😍	joy	twitter
4292	@Tomstarling86 He didn't have many chances to show what he can do but looked lively and had a good shot tipped over the bar before the end.	joy	twitter
4303	Trying to loveee somebody, just wanna love somebody right now, guess there's just no pleasing me	joy	twitter
4255	Cross Party Group on Crofting meeting tonight in @ScotParl. Suspect it's going to be a lively meeting....	joy	twitter
7161	Sharpened a pencil today, haven't sharpened once since 1999. ✏️ #exhilarating	joy	twitter
4686	Modern family never fails to cheer me up. Especially Phil.	joy	twitter
5057	Congress attended by midterm liveliness differently constraints: qmiv	joy	twitter
4999	I've watched @ScreamQueens' 2nd Season's 1st episode twice already. And here I am, still joyful, planning on watching it again.	joy	twitter
4548	Somebody who has braved the storm is brewing. 	joy	twitter
3782	@morgannbroom yes ❤️❤️ &amp; cheering homecoming game!	joy	twitter
4929	@LBC_Charlotte just watched you on the great wall #hilarious 😆	joy	twitter
7526	Only Geo is capable of cheering me up❤️❤️❤️	joy	twitter
3888	Watch this amazing live.ly broadcast by @brooke_bridges  #musically	joy	twitter
4049	Watch this amazing live.ly broadcast by @swagrman_fan  #musically	joy	twitter
4113	@jessbr0ughton don't be shy next time! We're a cheery bunch. :) \n\nSam. X	joy	twitter
4276	#food  #деньги #smile   microsoft_.net_framework_4.5.1_full_plus_by_gora	joy	twitter
4542	I turn 25 in two weeks. I am so happy. 24 was my darkest year yet. I am elated that I survived	joy	twitter
4641	i love those #memories that randomly pop\ninto my head , have me #smiling like an\n#idiot for ages 󾌴	joy	twitter
4032	Catering channel's at the height technics hearty enjoyment symptomatize: vrlfEyrN	joy	twitter
7227	Hi Luke hemmings\n\n💐🌸💐\n\nIf I had a flower for every time you made me smile, I'd have a garden. Please follow me? \n\n💐🌸💐\nI love you. x16,092	joy	twitter
4314	#Talking about our #Problems is our greatest #Addiction#Break the #habitTalk about ur #Joys#quote #optimism #problemsolving #behappy	joy	twitter
4804	#bcwinechat what's the most common method used to make BC  #wine?	joy	twitter
7196	A hearty thank you to you all for joining in tonight. Some delicious British dishes on your menus. #BeerClub	joy	twitter
7385	Coworker: 'That happened to a friend of mine once, but with guns instead of babies.' #workplace #hilarity	joy	twitter
4374	don't be with some just because they try to drown you in gifts. be with someone who makes you truly happy, without the materialistic things.	joy	twitter
7164	Batman the animated series is a gift from the 90s animation gods	joy	twitter
5226	Mon Celtic, give us something to cheer - place is empty, soaked &amp; its my wee nephew's Birthday ffs, started well, now dropped off.	joy	twitter
4248	@warmneutrals 'passenger in car next to u cheerfully asks for a cigarette and then directions'	joy	twitter
5198	@KillerInASuit - now getting banned but will still lurk in corners and underneath the bed and sofa, much to Eyepatch's delight. Why is she -	joy	twitter
7408	second day on the job and i already got a 45 dollar tip from a dude whose was constantly twitching his eye LOLOLOL #cheering	joy	twitter
4206	I'm really hitting all flavors of my sparkling water rap. But you know what's tripping me out? These half French and Spanish flavors.	joy	twitter
7368	@walterdonovanSS @mrb_rides_again evil, rich white men and their fucking cronies in intelligence/gov/academia using blithe blacks as fodder	joy	twitter
4916	Happiness is a choice life isn't about pleasing everybody #ALDUB62ndWeeksary	joy	twitter
4700	@DumTeeDum don't think Ian knew of Pavel. He knew about Charlie. I bet Rob will cackle with glee when he heard what has happened #thearchers	joy	twitter
7488	Lmboo , using my nephew for meme #hilarious	joy	twitter
4957	The true way to render ourselves #happy is to love our work and find in it our pleasure. Francoise de Motteville	joy	twitter
4728	and I think some of our most spiritually weighty experiences came, counterintuitively and recognized in hindsight, in levity and daily grace	joy	twitter
7248	A cheerful sloth annotated old books about a very good man then the gods ended evil.	joy	twitter
4952	But the lady at the store said I had nice eyelashes so that's good, right? #optimism? @verizon	joy	twitter
7218	@EducatedNPetty white pricks that were laughing at your use of language won't be crying over your coffin but rejoicing that you're another	joy	twitter
7387	The little sniffle at the end of the song gets me every time. #rejoice	joy	twitter
5126	@URClassless I think that yawning actor died of a drug overdose. 	joy	twitter
4435	When your rewatching glee and break down in tears all over again. 😭😢 	joy	twitter
4051	Gotta hit up breezy every day to make sure he's breaking in my boots. First class friend right there	joy	twitter
4458	noah fence but i want a harley quinn or blake lively layout	joy	twitter
4889	Close to the end of a revision...taking this story I love in a new direction has been exhilarating for me. #endlesspossibilities #amwriting	joy	twitter
5274	Sanatana Lopez is definitely me 😂 	joy	twitter
7325	@davidplotz @Commentary She writes with sort of the same playful cynicism that you do! :)	joy	twitter
4320	@gatewaypundit Mostly animated audience I'd bet...green sceen folk...the ones that don't need air..!	joy	twitter
5162	- its lit having a class with you!!! Your such a great person and good at cheer!!	joy	twitter
4979	PM nawaz sharif adressed in uno produced mirth among kashmires well done pak wel done nawaz .we want demilterization	joy	twitter
4756	#survivor is back! #SurvivorMillennialsVsGenX so happy to see you @JeffProbst 	joy	twitter
4896	something about opening mail is just...very pleasing	joy	twitter
4663	@CarolynTopol Ciara asks was it a sci-fi movie, Julie &amp; Jen just stare, Claire on her phone, Joey bolts when the cab honks. LMAO 	joy	twitter
7389	GKN so lively as well, mad quick	joy	twitter
7208	@OrbsOfJoy plan a date... like a date u find pleasing or smth. fuckign\n\n10/10. because the child will grow to be a ten out of ten	joy	twitter
4253	@DanLanthier That was exhilarating hockey. They're still out if Russia wins in regulation I'm reading. #fuck	joy	twitter
7240	I'm tired of everybody telling me to chill out and everythings ok. no the fuck its not. I'm tired of faking a a fucking smile	joy	twitter
4451	@bear_ing you asshole... you made me sexually attacked to a animated bear :-P	joy	twitter
4533	This tweet is dedicated to my back pain, which I do not understand because I am youthful and spry. Full of life. Vivacious.	joy	twitter
5225	@T_newhouse13 as granny would say I don't know how to chirp	joy	twitter
4099	Watch this amazing live.ly broadcast by @hannah..mccloud  #musically	joy	twitter
5309	To tell the truth and make someone cry is better than to tell a lie and make someone smile. #truth #lie #cry  #offalonehugots	joy	twitter
3903	@scdesc Yup. And Val basically ignoring the recipe. I'm just done. I keep bursting into laughter x	joy	twitter
5163	@DayveeSutton BIG thank you for liking my little Pumpkin  :)  She's the smallest of my 4, but is very playful &amp; wakes me up most mornings.	joy	twitter
4880	Love your new show @driverminnie  #hilarious	joy	twitter
4063	Be happy. Be who you want to be. If others don't like it, then let them be. Happiness is a choice. Life isn't about pleasing everybody....	joy	twitter
4131	Watch this amazing live.ly broadcast by @broitzmax  #musically	joy	twitter
4146	@LoriAlan1 Seriously. Digging those eyebrows. 	joy	twitter
5109	Always hurting somewhere..... ALWAYS tired ....when are you lively ??	joy	twitter
5050	CommunitySleepCoach: Look at these #narcoleptic #puppies. Make you #smile. If you are human &amp; find yourself in such odd positions, seek #th…	joy	twitter
7178	i animated a little thing i might post it tomorrow since itll be a Good Thursday.. nice...	joy	twitter
4361	Question for all the cheerleaders who ages out!!\nHow to I make my senior year of cheer more memorable	joy	twitter
4546	A cheerful heart is good medicine, but a broken spirit saps a person's strength.' {Proverbs 17:22} #WednesdayWisdom	joy	twitter
7284	@ditzkoff @jpodhoretz There’s not a metaphor in the world that will get at the hilarity of jpod pronouncing on humor.	joy	twitter
4986	@steenfox I'm feeling the exact same way. Also I read this in Akon's voice, it provided me with a hearty chuckle	joy	twitter
3994	Do what makes you successful and #happy now and forever	joy	twitter
4758	@essdotX the jovial and forgiving negro is always pressed upon to act against his/her self-interest in favor of the oppressor	joy	twitter
7188	So I survived spin....trying to get down the stairs was hilarious tho #jellylegs 😂😂	joy	twitter
4385	@lilymooregrant u used to chirp me for drinking it u hoe	joy	twitter
5205	@gothictana im a delight	joy	twitter
4481	People always tell me that they don't expect me to have anxiety because I'm generally cheerful and don't act the way they expect me to.	joy	twitter
4068	@samvirwin fancy! I have some of those and I have never put them up, I should do that. Also, I vote jaunty angles then no one will judge	joy	twitter
4228	Intermit animated^%%%ncaa pittsburgh vs mississippi sprightly shiny bbva level peg varsity football telly scra...	joy	twitter
5018	Zeph 3:17 'The Lord...is in your midst, a mighty one who will save; He will rejoice over you with gladness; He will quiet you by his love'	joy	twitter
4263	“Set a goal to achieve something that's so big so exhilarating that excites you &amp; scares you at the same time.” \n― #BobProctor	joy	twitter
7324	🍦🎿 god chirp this burp 🎿🍦	joy	twitter
4453	@CazuaL_WeaR @ScottInSC looks like a book shaped like a gun to me  #itsagunalright	joy	twitter
4291	@SloanTheOtaku Betelgeuse/Sloth was lively, dedicated and tenacious, Regulus/Greed is humbly content and Ley/Gluttony is starving hungry.	joy	twitter
4288	@JohnDotWhite I remember its heyday, but these ladies range in age from, I'd say, mid-30s to early 70s.	joy	twitter
5154	you know it's beauty when the smile is her best curve	joy	twitter
4760	tweet tweet chirp chirp losers	joy	twitter
5120	Finally have all my braces on and I can't stop smiling 😊😊😊😊😊	joy	twitter
4552	Heather that was #hilarious! @MsHeatherBates @pattonoswalt @chrishansen #AnthonyWeiner #15gets20 #NYC	joy	twitter
4358	Dark, dense, and exhilarating come the finale, #HellOrHighWater is a gripping watch.	joy	twitter
4236	@TheNotoriousMMA looking like @MIckeyRourkeFP in his heyday	joy	twitter
4185	Possible magazines over against put with versus thy joviality conjunction shower quotient sufficiently: BQAvtja	joy	twitter
4188	Check out this #film Robocoq 301 #animated #shortfilms	joy	twitter
7444	Currently listening to @ScottFoxonair &amp; @KatCallaghan @Z1035Toronto podcasts!! Can you guys please move to #yvr ? #hilarious #missyou	joy	twitter
4571	@Communism_Kills i get the subway melt and make sure it's only hearty italian bread... black olives are a must though	joy	twitter
3732	@ADenkyirah Happy birthday! Hope you have a wonderful day filled with lots of joy and laughter &lt;3 (despite tumblr being a jerk- once again)	joy	twitter
3974	Watching Avatar and wondering why I took so long to watch this *collapses in a joyous heap*	joy	twitter
4359	I wish there were unlimited glee episodes:( so I could watch them forever. #gleegoodbye	joy	twitter
4441	#OneSimpleChange: Drink sparkling water instead of soft drinks to steer clear of fructose while still getting a refreshing carbonation kick.	joy	twitter
7412	@TheBarmyArmy all the optimism...	joy	twitter
5215	Literally dying &amp; living at the same time as I catch up on @adrian_ver 's twitter. If you aren't following him your life is BASIC. 	joy	twitter
5239	light shining thru a clear sparkling stream of piss ,is a sight women will never know of(also tells tht system ure system is healthy)	joy	twitter
3964	Peter is aesthetically pleasing to look at	joy	twitter
4484	@faithstrust @TheeCurrentYear imagine being this stupid for trying to chirp because of some racist prick.	joy	twitter
4940	@_BlueCouture The hilarity of you people not realising that racism is racism regardless of whether one uses choice words is hilarious.	joy	twitter
4721	It's an exhilarating feeling. Working hard and feeling accomplished whether they notice or not--- you feel fu*king good 🤑	joy	twitter
3993	Watch this amazing live.ly broadcast by @footballrocks123456  #musically	joy	twitter
5117	@msdhoni #dhoni bcoz of is calmness nd match winning  finishers nd a proud #miltirian #dad#husband nd wonderful humanbeing nd his 	joy	twitter
3853	@JamieNicks_ it makes complete sense and i'm elated to hear this :]	joy	twitter
5252	Like I said ➡ there's plenty of cheddar in the cheese to go around! For everyone. ☺ 	joy	twitter
4630	This is not me brown nosing but I've listened to lots of housing ministers but @GavinBarwellMP #nhf16 impressed me more than any 	joy	twitter
7334	Modern family never fails to cheer me up. Especially Phil.	joy	twitter
5135	@Somong_MGMT We need 2 bust up the elites in DC, we need jobs 4 all, we need to clean up the blithe in inner Cities, rebuild housing...cont2	joy	twitter
5209	Pre-game nerves have settled in 😱 i'l be #cheering from home guys 🔴⚪️🙌🏻🏉 #AFLCatsSwans #ProudlySydney #goswans @sydneyswans @SwansSupport	joy	twitter
4815	#SIGUEMEYTESIGO #happy #snapchat Manuellynch99 #venezuela	joy	twitter
3889	The current run of superman continues to be a delight! You can feel the love poured into it by everone on the creative team #superman	joy	twitter
4197	@smoothkobra after such a heavy 2 days this has given much needed levity. Thanks bro	joy	twitter
7459	🔥💁🏼- its lit having a class with you!!! Your such a great person and good at cheer!!	joy	twitter
4452	Hey @AppleSupport, would be nice to have “click to pause” or “pause when window inactive” on animated GIFs for macOS Messages app	joy	twitter
4290	@elena_yip My random guesses for you! A potential Amelie, Kenneth of 30 Rock (but YA instead of TV) &amp; maybe w/ the optimism of Lara Jean?	joy	twitter
5114	Most of PROFITABLE FX MONEY MANAGER clients don't mind with high profit share we take, since they are very #happy with the returns they make	joy	twitter
5277	Cool to see when smart #CowboysTwitter folks chirp the same stuff you did during your review.  This is why I joined.	joy	twitter
7273	Make someone happy ^_^	joy	twitter
5229	@simmy_hanley @Schrise also a #delight	joy	twitter
4098	Watch this amazing live.ly broadcast by @katyy.mae  #musically	joy	twitter
4301	Lil reminder that my private account is a delight of shittalking and occasionally NSFW stuff! @AngryArchosaur	joy	twitter
3898	Watch this amazing live.ly broadcast by @katyy.mae #lively #musically	joy	twitter
4575	@harrietemmett great minds think alike. #rejoice	joy	twitter
7384	The #chiropractor makes me so #happy.	joy	twitter
7276	@carysmithwriter @Maria_Savva @RealRockAndRoll We're the least known band in the World, but so glad you asked #muchlove 	joy	twitter
3977	I'm a cheery ghost.	joy	twitter
4765	I'm so excited to see Nat tonight 😍😍.. And how happy and cheery she is! &amp; then I'm even more excited for her to get on social media 😍 #BB18	joy	twitter
4943	@jay_roseee but that new breezy &amp; tiller 🔥🔥🔥🔥🔥	joy	twitter
4310	@MerenthaProphet - the Hunter in this way, content and joyous in simple, domestic bliss? I cannot wait for word of who you truly are to -	joy	twitter
7293	Accept the challenges so that you can feel the exhilaration of victory.' - George S. Patton	joy	twitter
5087	Good morning! Welcome the new day into your life and your heart #mindfulness #smile #zen	joy	twitter
4928	@seangrandillo I beg you, never stop smiling. You deserve to be happy and to know all the beautiful things that life can offers.	joy	twitter
4272	@finkowska just rejoice if you get paid for it.	joy	twitter
4186	Just like there is a right way to pray, there is a right way to give - not grudgingly or of necessity, but cheerfully. #woficc	joy	twitter
5246	The people that call in to POV on KX4 make my night. #hilarious	joy	twitter
4053	15 minutes of yoga to your breakfast routine will change your day #preparation #sunriseyoga #bodyawareness #health #yoga  #stretch	joy	twitter
5068	@sardesairajdeep @narendramodi. U seem 2 b more happy abt the dvlpt Nything dat fails for Modi make u elated even @the cost of de country?	joy	twitter
4640	@Malkarii_ Korgoth of Barbaria for brutality, King Julian for hilarity, and Ariel... Because hot...	joy	twitter
4694	in geometry today hannah started crying of laughter because ms. canning said 'pp' lol	joy	twitter
7266	backed pats -2.5 10/11 just before 	joy	twitter
4713	@Steeeevie_ breezy luvvvv	joy	twitter
4562	@yungdoujin wouldn't that basically be sparkling water	joy	twitter
5092	@MisterSalesman @ThinkPostsDaily #smiling doesnt necessary means your happy.sometimes it just means you're strong!	joy	twitter
7230	A #smile brightens your day and the day of everyone around you, so remember to #smile, it's #free. :-)	joy	twitter
7221	@__Dayo yall dont feel bad.. you are rejoicing... it is what itnis... its always #ColtsNation even when we have 6th string DBs playing 😔😔	joy	twitter
4305	don't put famous dex in a tweet with breezy lol chris is that guy dex a bitch lmao n music ass	joy	twitter
4381	cluck cluck cluck, wolf wolf wolf , chirp chirp chirp is all I ever hear.	joy	twitter
4632	@APkrawczynski   Any possibly KG is being bought out as a player so that he can buy in from Glen as a minority owner?  #optimism	joy	twitter
7251	Lord Jesus, I don’t want to be in prison. I want to be free. Entice my heart with the beauty of Your truth &amp; allow me to rejoice in it. Amen	joy	twitter
7485	@Author_LB Awesome. My 9 yr old grandson runs cross country. No Simon Whitfield but still a lot of fun cheering him on.	joy	twitter
7352	@LindseySanford @simplymeasured this makes me giggle with glee!	joy	twitter
7184	@SquishyJiminie aww thank you!! I'm definitely feeling much better today and your messages cheer me up too ☺️	joy	twitter
4907	It's better to be wetter than it is to be dry'- Thanks for the tip Val. First #GBBO hearty guffaw of the week	joy	twitter
5281	I'll find Myself smiling and even laughing at jokes that I don't even think are particularly funny, and I know it's because YOU love them!	joy	twitter
5218	Okay~ #deepbreathes ☺️ we can do this @sydneyswans 💪🏻🔴⚪️ #cheer #cheer &amp; see you on the other side peeps ❤️ #AFLCatsSwans #ProudlySydney	joy	twitter
7154	Look at us, smiling in the photograph♪ You can see the secrets behind the fake smiles♪ (*・ω・*) (©FACT「a fact of life」)	joy	twitter
4535	Be it a rainy day, be it cheerful sunshine, I am a Prussian, want nothing to be but a Prussian.:|	joy	twitter
4992	@1xfly you sir are hilarious	joy	twitter
7496	@APkrawczynski   Any possibly KG is being bought out as a player so that he can buy in from Glen as a minority owner?  #optimism	joy	twitter
5223	And thus begins my 2 week holiday! 😏😏\n #holiday  #ghastinoir #rest	joy	twitter
4066	@bodwell_james did it not just enliven your soul	joy	twitter
4043	She gave a playful wink, taking the goggles off her head, swinging them around her finger. 'I would never~' @VerminEngineer	joy	twitter
5295	@lakeline I still find you pleasing.	joy	twitter
4213	@Hank_nsno @RonaldKoeman cheering and clapping I assume	joy	twitter
3817	@RobRiggle @joelmchale @NFLonFOX I still can't get jimmy garoppolo out of my head and it's been almost 3 weeks. Thanks a lot! #hilarious	joy	twitter
7475	@Dubai92 try asking for a cheeseburger with only onion &amp; mustard at any #McDonalds 	joy	twitter
4011	@NHLstoreNYC I'm cheering for @TeamNA_WCH and @TeamEUR_WCH #NHLNYCSweepstakes	joy	twitter
7427	If you love singing, but don't have time for a weekly choir, come down to #KWOIR at @theartworksuk tomorrow! #Choir #glee #musiclondon	joy	twitter
5082	@Ginger_Naylor *Connie came back in* Hey you seem a bit more lively	joy	twitter
7418	Day 9 and I am elated because I'm taking PTO tomorrow so I'm doneeeee. But:	joy	twitter
3833	TheNiceBot: WSJNordics You make the world a more joyful place. #TheNiceBot #الخفجي	joy	twitter
5067	@headfirst_dom I often imagine hoe our moon would feel meeting the jovial moons which are all special	joy	twitter
4013	@bradshawjp Sweet! #optimism	joy	twitter
4626	For what a beautiful day. #elated	joy	twitter
